image,lambda,alpha,true0est0,true1est1,true0est1,true1est0,total,F
10.0,0.7333333333333333,0.01,806.0,52.0,0.0,12.0,870.0,0.914572864321608
10.0,0.7333333333333333,0.015000000000000001,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,0.7333333333333333,0.02,806.0,50.0,0.0,14.0,870.0,0.8923076923076924
10.0,0.7333333333333333,0.025,806.0,48.0,0.0,16.0,870.0,0.8750000000000001
10.0,0.7333333333333333,0.030000000000000002,806.0,44.0,0.0,20.0,870.0,0.8387096774193548
10.0,0.7333333333333333,0.035,806.0,31.0,0.0,33.0,870.0,0.6666666666666666
10.0,0.7333333333333333,0.04,806.0,28.0,0.0,36.0,870.0,0.56
10.0,0.7333333333333333,0.045000000000000005,806.0,28.0,0.0,36.0,870.0,0.5306122448979591
10.0,0.7333333333333333,0.05,806.0,28.0,0.0,36.0,870.0,0.5405405405405406
10.0,0.9444444444444444,0.005,806.0,64.0,0.0,0.0,870.0,0.9953488372093023
10.0,0.9444444444444444,0.01,806.0,60.0,0.0,4.0,870.0,0.9565217391304348
10.0,0.9444444444444444,0.015000000000000001,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,0.9444444444444444,0.02,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,0.9444444444444444,0.025,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,0.9444444444444444,0.030000000000000002,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,0.9444444444444444,0.035,806.0,47.0,0.0,17.0,870.0,0.869109947643979
10.0,0.9444444444444444,0.04,806.0,44.0,0.0,20.0,870.0,0.8387096774193548
10.0,0.9444444444444444,0.045000000000000005,806.0,28.0,0.0,36.0,870.0,0.65
10.0,0.9444444444444444,0.05,806.0,28.0,0.0,36.0,870.0,0.5974025974025974
10.0,1.1555555555555557,0.005,806.0,64.0,0.0,0.0,870.0,1.0
10.0,1.1555555555555557,0.01,806.0,61.0,0.0,3.0,870.0,0.9714285714285714
10.0,1.1555555555555557,0.015000000000000001,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,1.1555555555555557,0.02,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,1.1555555555555557,0.025,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,1.1555555555555557,0.030000000000000002,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,1.1555555555555557,0.035,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,1.1555555555555557,0.04,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,1.1555555555555557,0.045000000000000005,806.0,39.0,0.0,25.0,870.0,0.8131868131868133
10.0,1.1555555555555557,0.05,806.0,35.0,0.0,29.0,870.0,0.7657142857142858
10.0,1.3666666666666667,0.005,805.0,64.0,1.0,0.0,870.0,0.9953917050691244
10.0,1.3666666666666667,0.01,806.0,62.0,0.0,2.0,870.0,0.976303317535545
10.0,1.3666666666666667,0.015000000000000001,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,1.3666666666666667,0.02,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,1.3666666666666667,0.025,806.0,50.0,0.0,14.0,870.0,0.8923076923076924
10.0,1.3666666666666667,0.030000000000000002,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,1.3666666666666667,0.035,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,1.3666666666666667,0.04,806.0,40.0,0.0,24.0,870.0,0.8324324324324325
10.0,1.3666666666666667,0.045000000000000005,806.0,39.0,0.0,25.0,870.0,0.8260869565217391
10.0,1.3666666666666667,0.05,806.0,38.0,0.0,26.0,870.0,0.8
10.0,1.5777777777777777,0.005,799.0,64.0,7.0,0.0,870.0,0.9642857142857143
10.0,1.5777777777777777,0.01,806.0,62.0,0.0,2.0,870.0,0.976303317535545
10.0,1.5777777777777777,0.015000000000000001,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,1.5777777777777777,0.02,806.0,49.0,0.0,15.0,870.0,0.8923076923076924
10.0,1.5777777777777777,0.025,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,1.5777777777777777,0.030000000000000002,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,1.5777777777777777,0.035,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,1.5777777777777777,0.04,806.0,39.0,0.0,25.0,870.0,0.8324324324324325
10.0,1.5777777777777777,0.045000000000000005,806.0,39.0,0.0,25.0,870.0,0.8260869565217391
10.0,1.5777777777777777,0.05,806.0,38.0,0.0,26.0,870.0,0.8260869565217391
10.0,1.7888888888888888,0.005,787.0,64.0,19.0,0.0,870.0,0.9113924050632911
10.0,1.7888888888888888,0.01,806.0,61.0,0.0,3.0,870.0,0.9615384615384615
10.0,1.7888888888888888,0.015000000000000001,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,1.7888888888888888,0.02,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,1.7888888888888888,0.025,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,1.7888888888888888,0.030000000000000002,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,1.7888888888888888,0.035,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,1.7888888888888888,0.04,806.0,40.0,0.0,24.0,870.0,0.8387096774193548
10.0,1.7888888888888888,0.045000000000000005,806.0,39.0,0.0,25.0,870.0,0.8324324324324325
10.0,1.7888888888888888,0.05,806.0,38.0,0.0,26.0,870.0,0.8131868131868133
10.0,2.0,0.005,770.0,64.0,36.0,0.0,870.0,0.8470588235294119
10.0,2.0,0.01,806.0,60.0,0.0,4.0,870.0,0.9565217391304348
10.0,2.0,0.015000000000000001,806.0,49.0,0.0,15.0,870.0,0.8865979381443299
10.0,2.0,0.02,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,2.0,0.025,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,2.0,0.030000000000000002,806.0,50.0,0.0,14.0,870.0,0.8979591836734693
10.0,2.0,0.035,806.0,47.0,0.0,17.0,870.0,0.8808290155440415
10.0,2.0,0.04,806.0,40.0,0.0,24.0,870.0,0.8387096774193548
10.0,2.0,0.045000000000000005,806.0,39.0,0.0,25.0,870.0,0.8324324324324325
10.0,2.0,0.05,806.0,38.0,0.0,26.0,870.0,0.8066298342541436
